order_item_id;order_id;product_id;quantity;price_at_purchase
343;14441;357;1;445.54
899;36;358;1;411.69
7271;374;358;5;827.16
12737;2057;358;9;585.68
7523;5281;358;6;734.01
5797;5884;358;4;504.03
17142;6524;358;2;14.25
2163;6524;358;2;519.81
6097;8823;358;5;267.59
19688;8823;358;4;31.20
438;8883;358;1;646.77
3833;9718;358;3;738.09
13877;9941;358;10;857.64
5990;13349;358;4;487.61
9836;14036;358;7;991.39
10975;14797;358;8;442.63
3698;2549;359;3;639.29
2497;2681;359;2;371.76
6024;7993;359;5;870.04
7927;10293;359;6;245.98
19001;3084;360;3;26.61
5319;3084;360;4;279.23
6755;4601;360;5;936.33
7830;9510;360;6;892.66
5064;9749;360;4;648.96
1413;10615;360;1;111.05
1543;13215;360;2;763.67
12876;14356;360;9;843.51
5164;14845;360;4;278.97
7403;733;361;5;114.73
13089;963;361;9;357.57
18102;2683;361;3;20.49
7827;2683;361;6;356.18
14939;3359;362;10;77.70
12187;3792;362;9;742.19
16995;7559;362;2;13.26
3835;7559;362;3;589.30
19005;12099;362;3;26.62
1733;12099;362;2;542.44
12936;14782;362;9;931.06
12420;2375;363;9;430.10
14826;5390;363;10;676.22
17355;11255;363;2;15.65
14792;11255;363;10;273.56
11178;12578;363;8;90.31
8295;1840;364;6;429.01
208;2311;364;1;644.95
1689;7052;364;2;193.26
4492;9220;364;4;109.86
13973;10530;364;10;867.63
14118;14586;364;10;154.41
6801;9669;365;5;824.40
3334;13236;365;3;919.48
4376;13896;365;3;467.65
12537;2606;366;9;606.86
58;5606;366;1;314.02
10408;8697;366;7;271.63
19613;8697;366;4;30.61
19384;10290;366;3;29.18
3878;10290;366;3;320.24
2455;10561;366;2;39.34
17234;13080;366;2;14.85
14508;13080;366;10;366.71
11543;13085;366;8;698.71
255;13610;366;1;732.23
5279;14547;366;4;461.74
8115;2174;367;6;256.87
5684;8059;367;4;510.22
1023;8945;367;1;147.45
17446;8945;367;2;16.22
17381;5190;368;2;15.81
8262;5190;368;6;937.67
5470;6593;368;4;697.14
19775;6962;368;4;31.79
12107;6962;368;9;335.34
13663;8936;368;10;548.96
3902;10905;368;3;799.26
12771;14874;368;9;110.25
5914;4438;369;4;345.23
9193;6685;369;7;923.12
8936;6865;369;6;978.05
18159;7089;369;3;20.83
7857;7089;369;6;748.36
2613;7161;369;2;637.90
3317;8325;369;3;128.47
275;10439;369;1;985.22
12764;11013;369;9;116.02
1507;11581;369;2;702.50
11601;14475;369;8;463.97
5653;1268;370;4;598.29
9598;1872;370;7;808.16
18649;2450;370;3;24.15
1199;2450;370;1;489.53
8575;5975;370;6;412.77
14891;7158;370;10;51.32
15072;7700;370;1;0.41
10700;7700;370;8;531.19
2558;14130;370;2;113.17
5835;218;371;4;652.95
14310;2178;371;10;515.24
14296;2586;371;10;34.73
3905;2837;371;3;502.95
8704;5298;371;6;155.97
10809;7870;371;8;841.61
13221;382;372;9;842.32
3659;2025;372;3;922.88
4250;2541;372;3;572.34
13600;3393;372;10;469.20
4453;3808;372;4;565.69
6925;4921;372;5;731.74
7882;5728;372;6;965.60
17783;8590;372;2;18.40
4941;8590;372;4;601.35
19112;9899;372;3;27.27
12028;9899;372;9;986.58
13912;5469;373;10;313.57
13740;7491;373;10;712.32
13161;12716;373;9;282.09
11464;14185;373;8;337.41
6050;14781;373;5;337.49
6893;2078;374;5;608.14
18372;3409;374;3;22.25
13684;3409;374;10;685.74
6080;5138;374;5;253.48
7137;6767;374;5;912.02
19039;8698;374;3;26.84
11441;8698;374;8;88.58
4695;9488;374;4;704.61
6936;10035;374;5;274.07
9293;10317;374;7;441.21
13605;269;375;10;99.83
3508;6048;375;3;534.13
339;6536;375;1;138.28
41;7789;375;1;465.42
10131;8318;375;7;202.35
814;9957;375;1;880.29
3898;11754;375;3;248.42
2400;12320;375;2;382.76
19097;1803;376;3;27.19
4206;1803;376;3;812.66
10744;1914;376;8;568.06
14200;2138;376;10;229.24
5100;3456;376;4;258.28
18225;4650;376;3;21.26
6523;4650;376;5;624.26
14366;4863;376;10;519.68
17950;5111;376;2;19.52
8586;5111;376;6;591.02
3921;7236;376;3;988.17
1833;7802;376;2;903.30
19435;10416;376;3;29.45
5948;10416;376;4;759.43
5732;14702;376;4;93.43
19547;3508;377;4;30.20
4030;3508;377;3;316.76
1373;3975;377;1;681.45
17865;4084;377;2;18.98
14789;4084;377;10;523.43
10745;7746;377;8;109.89
7556;9943;377;6;660.11
18563;10199;377;3;23.61
10756;10199;377;8;540.58
18846;1818;378;3;25.48
2713;1818;378;2;839.66
19027;4546;378;3;26.77
14592;4546;378;10;361.98
6159;4761;378;5;871.70
9590;6068;378;7;628.81
3448;8473;378;3;117.39
3557;9956;378;3;769.70
18656;10214;378;3;24.18
6005;10214;378;5;912.03
5864;10547;378;4;572.72
6997;10674;378;5;70.25
11181;14431;378;8;363.89
7306;1948;380;5;478.87
14206;2750;380;10;23.14
12146;2788;380;9;705.24
13403;3088;380;9;798.59
12586;9396;380;9;908.75
8645;10429;380;6;142.28
18591;10429;380;3;23.78
1144;12194;380;1;610.83
14089;14082;380;10;667.07
6833;205;381;5;199.63
12367;2977;381;9;90.51
1637;3438;381;2;246.18
14613;4502;381;10;328.19
6316;6251;381;5;351.97
2479;9827;381;2;281.54
14980;10466;381;10;898.84
11793;12468;381;8;222.25
7966;432;382;6;670.83
4259;2215;382;3;962.92
11960;2801;382;9;290.29
10413;3482;382;7;470.71
4341;3837;382;3;229.03
10596;5038;382;8;975.73
10691;5128;382;8;325.98
11855;8247;382;8;700.97
2013;8983;382;2;993.88
13962;9538;382;10;180.65
2708;9880;382;2;765.13
1305;10756;382;1;63.23
5934;1223;383;4;895.66
8061;2542;383;6;615.46
6137;2638;383;5;589.21
211;2973;383;1;439.50
10665;5694;383;8;207.41
11147;6176;383;8;742.38
3532;7003;383;3;568.16
10945;7964;383;8;587.82
136;8811;383;1;326.87
11240;966;384;8;45.32
6945;3385;384;5;156.51
1601;4464;384;2;615.05
8964;5107;384;7;929.54
17902;5913;384;2;19.23
10544;5913;384;8;886.66
12997;7100;384;9;616.19
11668;8086;384;8;609.31
18663;8404;384;3;24.21
14109;8404;384;10;583.54
13399;10320;384;9;680.43
6955;12275;384;5;795.64
14877;12839;384;10;45.74
2686;13851;384;2;637.62
10194;14046;384;7;28.45
3273;1567;385;3;778.08
6778;4210;385;5;509.77
8792;9426;385;6;674.53
6086;10090;385;5;264.50
6574;10713;385;5;525.69
12378;12878;385;9;313.13
13460;2220;386;9;473.27
2616;2370;386;2;400.28
19588;3264;386;4;30.43
6916;3264;386;5;333.29
6388;4204;386;5;550.96
3044;13051;386;3;181.99
6794;1584;387;5;971.29
9723;6855;387;7;242.62
13837;7708;387;10;558.54
14757;86;388;10;287.11
5095;9009;388;4;217.60
14710;12585;388;10;107.43
5142;2817;389;4;509.90
6236;8277;389;5;591.35
8685;12290;389;6;832.56
9154;12390;389;7;556.91
12388;12404;389;9;486.27
18911;12438;389;3;25.91
11112;12438;389;8;323.36
19596;14498;389;4;30.47
3246;14498;389;3;649.70
5794;14774;389;4;825.62
4294;2093;390;3;170.70
18516;2093;390;3;23.25
13281;3285;390;9;498.28
5258;3298;390;4;569.04
11160;4054;390;8;410.11
11026;4057;390;8;476.59
19414;4442;390;3;29.33
11208;4442;390;8;988.98
18893;8392;390;3;25.77
4615;8392;390;4;338.14
5433;9291;390;4;47.12
3652;10256;390;3;983.44
13146;2318;391;9;537.08
13812;4303;391;10;269.01
5385;5917;391;4;783.49
10321;6291;391;7;886.64
13249;9605;391;9;927.12
1331;10941;391;1;59.40
2290;12669;391;2;986.23
442;500;392;1;73.13
9994;2992;392;7;456.42
9735;3093;392;7;954.07
1371;5399;392;1;834.73
6060;7851;392;5;444.33
19204;12375;392;3;27.99
353;12375;392;1;718.09
13536;1695;393;10;672.63
10889;5057;393;8;100.21
19604;5057;393;4;30.51
3389;5365;393;3;809.85
4377;9254;393;3;247.14
7650;12735;393;6;944.65
18511;831;394;3;23.20
2198;831;394;2;792.46
19786;1134;394;4;31.87
6195;1134;394;5;802.29
6753;1369;394;5;140.55
4419;2846;394;3;885.80
6666;3946;394;5;522.49
2888;4331;394;2;501.48
18462;5243;394;3;22.89
13025;5243;394;9;600.60
5017;8842;394;4;875.22
15042;12308;394;1;0.23
1595;12308;394;2;770.71
14936;12620;394;10;997.20
1984;2394;395;2;109.51
7222;4105;395;5;758.43
8093;5188;395;6;892.94
11000;13139;395;8;430.65
1343;13283;395;1;520.18
5014;14312;395;4;103.00
17229;14312;395;2;14.83
2928;14413;395;2;366.82
13044;2300;396;9;711.58
13086;2786;396;9;488.70
13898;3846;396;10;999.60
19278;6584;396;3;28.44
14387;6584;396;10;999.74
8442;9467;396;6;351.02
420;10990;396;1;207.61
3918;13227;396;3;187.22
7997;1742;397;6;297.33
8571;2535;397;6;41.10
14972;5347;397;10;537.52
4514;7274;397;4;648.83
18214;8977;397;3;21.18
11963;8977;397;9;941.43
17839;10778;397;2;18.83
2433;10778;397;2;436.76
1122;13359;397;1;149.37
14046;1226;398;10;679.80
8444;6490;398;6;608.01
5172;9770;398;4;885.98
10382;10075;398;7;553.21
8532;10271;398;6;896.06
5859;11017;398;4;404.36
8247;11391;398;6;782.36
3811;12034;398;3;350.96
1320;12261;398;1;372.55
5820;13784;398;4;639.81
7983;14175;398;6;389.94
13958;14682;398;10;492.47
18294;731;399;3;21.71
10459;731;399;8;649.85
2243;793;399;2;125.06
19977;793;399;4;33.08
19640;2705;399;4;30.81
3520;2705;399;3;494.30
1151;4911;399;1;439.59
11727;9348;399;8;563.36
12041;9972;399;9;168.17
1098;10619;399;1;392.62
6698;1490;400;5;862.23
18944;5810;400;3;26.14
11558;5810;400;8;552.11
10656;7312;400;8;942.01
11532;10703;400;8;781.57
4480;13175;400;4;167.84
17746;13175;400;2;18.17
17610;14572;400;2;17.18
2205;14572;400;2;680.27
6843;471;401;5;542.75
5404;1224;401;4;528.88
13858;5684;401;10;838.28
18426;8674;401;3;22.70
7877;8674;401;6;729.54
6147;9676;401;5;619.11
14383;11276;401;10;275.82
3945;11570;401;3;697.37
19379;14689;401;3;29.15
13411;14689;401;9;428.90
1581;799;402;2;744.12
17462;840;402;2;16.29
13560;840;402;10;52.62
8673;992;402;6;969.06
9596;3132;402;7;76.04
14809;3561;402;10;404.64
9332;3631;402;7;46.08
6212;5773;402;5;419.22
2759;8013;402;2;575.49
218;9614;402;1;938.34
18983;12363;402;3;26.47
1567;12363;402;2;912.60
9201;12591;402;7;985.60
3475;13961;402;3;582.05
3496;6384;403;3;186.46
13602;6823;403;10;792.74
6810;6958;403;5;657.65
7084;7666;403;5;98.43
10454;8135;403;8;211.35
8414;9140;403;6;302.88
4071;9855;403;3;70.59
4127;11332;403;3;154.22
12005;14468;403;9;890.05
7375;895;404;5;950.98
8242;1093;404;6;464.41
9709;6542;404;7;876.79
19033;6889;404;3;26.79
4234;6889;404;3;668.17
2647;8740;404;2;893.53
4864;9011;404;4;84.23
8252;9668;404;6;150.54
8574;10963;404;6;951.67
17325;12017;404;2;15.42
5169;12017;404;4;746.70
12034;14444;404;9;124.68
18084;14872;404;3;20.35
7659;14872;404;6;352.94
7186;554;405;5;882.78
6914;893;405;5;252.06
574;2573;405;1;565.68
566;4776;405;1;721.28
17713;4837;405;2;17.93
2652;4837;405;2;839.58
384;7648;405;1;501.24
3192;7806;405;3;186.98
558;9180;405;1;787.86
14863;1206;406;10;201.81
4643;1856;406;4;80.69
5844;3689;406;4;433.99
13008;5650;406;9;988.10
19479;7780;406;3;29.79
5852;7780;406;4;757.83
17884;7927;406;2;19.13
6896;7927;406;5;965.18
19188;7938;406;3;27.88
1617;7938;406;2;747.05
1117;10030;406;1;741.85
6183;11966;406;5;589.68
10337;6064;407;7;138.04
18122;6064;407;3;20.61
10482;6452;407;8;287.61
9119;6755;407;7;472.29
4313;9400;407;3;89.24
8209;9947;407;6;138.35
7938;10323;407;6;965.61
10040;11094;407;7;728.49
13450;13056;407;9;318.89
8697;1231;408;6;138.64
3758;1672;408;3;626.51
5628;3608;408;4;50.24
9686;5099;408;7;284.97
1662;8996;408;2;758.57
2846;11197;408;2;437.86
9148;14734;408;7;959.47
12015;14861;408;9;87.37
12112;1016;409;9;319.54
11600;1343;409;8;332.60
1164;5259;409;1;381.25
9963;7676;409;7;405.67
1397;8436;409;1;126.09
16994;14003;409;2;13.25
1798;14003;409;2;188.88
6713;202;410;5;629.31
10988;1522;410;8;161.58
12123;3537;410;9;495.92
12480;3783;410;9;70.18
10766;4232;410;8;993.22
4468;4980;410;4;172.30
11247;7085;410;8;36.73
12666;7996;410;9;96.09
9732;8974;410;7;769.21
7025;9019;410;5;979.83
14193;9085;410;10;883.55
7594;14249;410;6;791.27
17045;165;411;2;13.66
9157;165;411;7;841.93
5856;517;411;4;623.45
6772;2487;411;5;226.50
6224;4055;411;5;260.19
6853;198;412;5;214.93
6719;363;412;5;109.96
10162;4107;412;7;116.45
9005;5550;412;7;741.95
7878;7493;412;6;134.70
17175;7682;412;2;14.47
8098;7682;412;6;802.40
9067;11475;412;7;938.19
11652;1038;413;8;978.13
3695;10275;413;3;462.42
4277;10938;413;3;630.79
1649;8268;414;2;694.87
10458;8359;414;8;889.49
8243;8732;414;6;794.82
19813;9289;414;4;32.06
4754;9289;414;4;433.62
5240;10071;414;4;923.67
2557;11414;414;2;209.58
9823;11861;414;7;131.07
151;13203;414;1;601.91
11137;4571;415;8;870.22
5614;4874;415;4;314.82
1231;7330;415;1;515.87
5146;13904;415;4;588.37
19341;935;416;3;28.92
2121;935;416;2;317.45
15015;3769;416;1;0.08
11774;3769;416;8;726.38
18842;9356;416;3;25.43
1082;9356;416;1;97.92
10944;1237;417;8;715.62
10957;7154;417;8;717.70
6167;7735;417;5;340.77
19186;7805;417;3;27.86
14808;7805;417;10;750.81
9913;10533;417;7;692.27
18948;11084;417;3;26.16
4589;11084;417;4;644.89
10499;11512;417;8;521.78
14749;13579;417;10;76.15
9530;574;418;7;118.69
13671;1824;418;10;514.29
14902;2206;418;10;438.07
1493;3152;418;2;453.89
5721;7544;418;4;923.54
10120;12518;418;7;373.64
2938;12991;418;3;342.18
8491;13567;418;6;87.98
6056;622;419;5;279.06
10746;1622;419;8;934.71
7862;3205;419;6;481.07
13782;5471;419;10;111.04
10355;5903;419;7;746.29
17345;8032;419;2;15.55
8125;8032;419;6;85.21
7831;9462;419;6;281.93
6341;9484;419;5;293.12
7153;12436;419;5;784.65
14324;12972;419;10;183.23
8447;14490;419;6;167.63
17941;14490;419;2;19.47
6285;2499;420;5;858.07
269;4023;420;1;739.89
11741;5520;420;8;669.45
10898;13148;420;8;769.33
7804;13834;420;6;353.19
12636;4810;421;9;536.41
14894;5625;421;10;862.69
3937;6088;421;3;771.07
8610;6678;421;6;346.86
2178;6777;421;2;689.93
14359;9230;421;10;141.86
13219;12567;421;9;222.47
3055;14295;421;3;53.01
8746;14345;421;6;858.19
10662;1503;422;8;846.69
4056;5232;422;3;186.47
14354;5819;422;10;712.38
1607;8876;422;2;900.71
8029;9927;422;6;778.57
18128;12641;422;3;20.66
5918;12641;422;4;897.45
5661;13129;422;4;60.12
2384;13393;422;2;93.09
18075;541;424;3;20.31
10204;541;424;7;673.95
10648;815;424;8;656.54
11722;1779;424;8;266.71
719;2072;424;1;53.64
10595;2458;424;8;853.47
2507;6428;424;2;315.10
11778;6954;424;8;283.79
11713;8041;424;8;633.11
10825;11715;424;8;386.10
2924;12144;424;2;488.46
17975;13979;424;2;19.70
11374;13979;424;8;735.60
2338;14108;424;2;437.83
7656;14613;424;6;917.03
14228;14911;424;10;556.41
12203;5497;425;9;816.91
12251;6844;425;9;268.87
6349;7443;425;5;41.03
7257;7904;425;5;746.62
3832;9609;425;3;235.09
11117;10204;425;8;126.50
2256;14047;425;2;233.31
6952;2498;426;5;505.05
7166;4252;426;5;175.03
6442;5489;426;5;610.10
4944;6156;426;4;760.71
17006;6486;426;2;13.38
492;6486;426;1;80.37
8010;7727;426;6;609.18
9982;9282;426;7;418.36
17621;10434;426;2;17.27
12557;10434;426;9;919.46
9330;11128;426;7;290.86
5343;12427;426;4;292.10
19029;12784;426;3;26.78
7943;12784;426;6;391.04
14665;14924;426;10;127.46
5133;591;427;4;213.40
8590;615;427;6;208.70
12703;687;427;9;806.97
3172;1844;427;3;909.80
7606;5791;427;6;458.09
9230;7433;427;7;914.47
18232;8016;427;3;21.34
5482;8016;427;4;65.80
9962;9196;427;7;880.02
3682;12800;427;3;556.88
399;14292;427;1;612.27
12591;14699;427;9;587.53
7618;1031;428;6;229.74
7715;3577;428;6;604.35
11655;7103;428;8;961.63
14941;9523;428;10;563.29
7110;11591;428;5;108.54
5437;156;429;4;857.26
15104;1741;429;1;0.65
6312;1741;429;5;874.36
5936;2268;429;4;440.06
13362;3665;429;9;745.43
7512;3705;429;6;916.57
4659;6029;429;4;663.49
11353;6189;429;8;857.58
13706;6447;429;10;364.42
9934;6471;429;7;201.49
74;9367;429;1;508.83
10147;10628;429;7;782.96
13714;11363;429;10;148.83
17796;11377;429;2;18.50
6957;11377;429;5;224.36
5708;12472;429;4;815.18
11663;12624;429;8;779.11
1496;14387;429;2;227.59
19166;14387;429;3;27.69
1736;1294;430;2;953.18
4981;3818;430;4;518.71
9115;5319;430;7;539.78
14611;6519;430;10;265.70
3873;8218;430;3;979.85
14042;10754;430;10;728.92
7392;11047;430;5;878.54
5884;12582;430;4;654.15
13769;13380;430;10;109.53
2876;13964;430;2;111.50
12297;14079;430;9;845.62
10593;1242;431;8;146.14
13601;1382;431;10;693.42
18500;5780;431;3;23.15
14393;5780;431;10;313.31
3145;5861;431;3;821.30
78;7265;431;1;204.65
18270;7265;431;3;21.58
2742;8172;431;2;84.37
2793;8779;431;2;751.14
7762;9709;431;6;271.27
12431;12444;431;9;137.25
6921;536;432;5;237.03
11314;1262;432;8;36.82
14965;2526;432;10;143.65
13967;2680;432;10;494.81
270;2819;432;1;770.54
6412;4891;432;5;597.31
7190;5228;432;5;223.99
6020;5578;432;5;137.79
17944;5578;432;2;19.50
17622;7234;432;2;17.27
4345;7234;432;3;194.00
454;7258;432;1;177.55
18095;7258;432;3;20.45
17726;7743;432;2;18.00
11685;7743;432;8;980.59
3365;10269;432;3;476.12
11587;13111;432;8;378.21
6699;1573;433;5;232.71
14652;1873;433;10;963.26
4630;3242;433;4;267.26
11505;7205;433;8;414.04
7909;8043;433;6;108.40
19763;8043;433;4;31.70
10369;9778;433;7;438.06
19108;12904;433;3;27.25
6323;12904;433;5;678.00
13309;1210;434;9;212.39
202;2034;434;1;416.78
5790;2222;434;4;359.91
19884;9519;434;4;32.52
10622;9519;434;8;900.08
4320;13609;434;3;483.83
13083;14995;434;9;557.59
5438;1737;435;4;132.67
3826;4503;435;3;839.52
5465;9054;435;4;896.12
4960;10622;435;4;169.78
2313;11147;435;2;550.82
11719;11415;435;8;177.14
10443;11856;435;8;44.59
5766;2799;436;4;571.51
6620;3121;436;5;272.14
3283;7587;436;3;90.20
8435;10736;436;6;933.19
19106;11328;436;3;27.24
6605;11328;436;5;507.42
9296;11875;436;7;764.55
8166;14540;436;6;845.08
4710;4610;437;4;851.68
19505;8012;437;3;29.94
1787;8012;437;2;502.96
6165;10843;437;5;263.82
3221;14243;437;3;784.63
11301;1073;438;8;815.37
330;2232;438;1;454.32
1731;4177;438;2;92.84
851;5371;438;1;214.90
1839;9557;438;2;304.34
6673;10632;438;5;391.12
57;14583;438;1;347.43
19928;3721;439;4;32.77
14373;3721;439;10;564.30
18740;5134;439;3;24.66
10511;5134;439;8;655.57
19434;5617;439;3;29.44
6379;5617;439;5;544.43
18333;11087;439;3;22.00
12484;11087;439;9;739.72
13409;11362;439;9;353.79
17648;12183;439;2;17.52
11469;12183;439;8;947.72
2717;14835;439;2;823.14
7488;3918;441;6;349.61
16945;5929;441;2;13.00
5928;5929;441;4;351.18
18830;6462;441;3;25.30
8535;6462;441;6;865.72
14356;8092;441;10;296.90
2368;14635;441;2;348.74
3481;1602;442;3;541.10
9326;3289;442;7;565.27
2022;4116;442;2;652.08
14776;5914;442;10;517.04
18319;5968;442;3;21.92
12504;5968;442;9;484.85
17194;9611;442;2;14.59
12680;9611;442;9;923.22
3765;10894;442;3;527.63
19491;13848;442;3;29.84
1019;13848;442;1;689.63
2640;365;443;2;984.22
2770;4757;443;2;960.87
4459;5881;443;4;672.51
12693;6254;443;9;504.34
10512;6352;443;8;233.55
8097;7844;443;6;665.52
12815;8694;443;9;830.01
11440;11096;443;8;730.27
14146;11510;443;10;307.69
18743;13252;443;3;24.67
1459;13252;443;1;378.41
14002;4765;444;10;302.65
2051;6140;444;2;993.51
12485;9108;444;9;328.80
11906;13833;444;8;127.79
7083;13905;444;5;181.57
14053;1191;445;10;913.83
6930;2669;445;5;804.24
17808;3936;445;2;18.57
5687;3936;445;4;784.29
5448;4640;445;4;719.53
14858;8657;445;10;382.92
2416;14508;445;2;329.10
14250;908;446;10;39.94
12213;1560;446;9;771.43
4110;3292;446;3;956.25
14507;4614;446;10;268.06
19593;5067;446;4;30.44
8573;5067;446;6;517.89
14670;9341;446;10;291.98
2229;10837;446;2;350.57
9577;13436;446;7;982.11
1400;14219;446;1;913.15
9863;755;447;7;495.78
3121;1280;447;3;286.28
7559;3376;447;6;997.84
11120;7047;447;8;924.57
2993;10049;447;3;202.43
7663;13259;447;6;125.35
7261;14014;447;5;346.77
4499;2360;448;4;956.11
4821;4313;448;4;376.82
2534;4697;448;2;680.88
19933;4993;448;4;32.81
8305;4993;448;6;423.51
9311;5052;448;7;676.96
9567;5339;448;7;840.20
5941;6724;448;4;504.75
8715;8499;448;6;796.60
3459;8747;448;3;718.11
2757;10341;448;2;159.65
18518;10341;448;3;23.26
11839;11181;448;8;209.87
3810;11905;448;3;810.51
18371;14463;448;3;22.25
14573;14463;448;10;750.82
17680;14592;448;2;17.73
2899;14592;448;2;579.54
6960;16;450;5;501.88
6054;507;450;5;77.11
9957;2344;450;7;894.51
9772;2523;450;7;172.70
19190;2523;450;3;27.90
9089;6024;450;7;206.28
14125;6305;450;10;286.63
8589;6727;450;6;776.73
502;7299;450;1;439.62
14213;9817;450;10;182.58
5545;9835;450;4;845.41
14155;10782;450;10;759.72
6899;13170;450;5;981.08
18606;1555;451;3;23.89
12669;1555;451;9;774.82
14708;3549;451;10;195.09
10007;3703;451;7;408.72
13204;10054;451;9;355.52
7438;10603;451;5;234.01
99;12422;451;1;693.48
17662;14061;451;2;17.59
3679;14061;451;3;499.27
10420;9597;452;7;342.97
17135;13640;452;2;14.19
9265;13640;452;7;993.96
846;14944;452;1;152.72
9902;616;453;7;213.29
10215;3905;453;7;196.73
1516;6918;453;2;674.95
5176;7452;453;4;153.53
6900;12435;453;5;71.11
139;13540;453;1;625.83
19425;14653;453;3;29.39
11281;14653;453;8;72.95
17724;542;454;2;17.99
2281;542;454;2;522.84
6733;3380;454;5;271.01
7817;4375;454;6;293.59
7243;5127;454;5;585.36
13780;10758;454;10;167.00
7176;13538;454;5;920.54
15118;13862;454;1;0.79
1685;13862;454;2;567.00
10421;14477;454;7;91.29
7470;1472;455;6;310.88
19807;1472;455;4;32.03
4140;1728;455;3;502.84
2389;5328;455;2;930.97
13393;7332;455;9;945.33
11679;8049;455;8;459.09
8139;10870;455;6;546.30
2711;11939;455;2;552.74
12874;12866;455;9;210.39
4546;14768;455;4;243.35
1871;1193;456;2;300.70
9522;10200;456;7;816.02
5373;12311;456;4;742.01
6284;12890;456;5;20.50
19358;12890;456;3;29.02
13588;14544;456;10;131.69
3067;5673;457;3;625.73
508;5854;457;1;483.56
12411;8073;457;9;33.33
18686;9197;457;3;24.34
1086;9197;457;1;636.21
15130;984;458;1;0.88
14986;984;458;10;31.14
11905;1473;458;8;156.69
14913;3180;458;10;623.11
8470;3584;458;6;581.29
407;6240;458;1;204.15
29;8684;458;1;26.87
8271;9761;458;6;748.44
4542;10751;458;4;107.75
3964;14169;458;3;191.44
10983;2512;459;8;592.20
6905;6811;459;5;149.43
7519;7522;459;6;560.49
2255;12086;459;2;855.93
11705;14511;459;8;846.43
17191;677;460;2;14.58
2314;677;460;2;697.02
990;6575;460;1;501.63
5728;9771;460;4;443.35
2038;11838;460;2;776.63
3070;12548;460;3;913.24
18779;447;461;3;24.96
2470;447;461;2;822.68
9643;1216;461;7;997.34
10679;1230;461;8;817.39
13292;1574;461;9;333.68
553;8322;461;1;273.68
12220;9847;461;9;325.91
12344;2390;462;9;883.80
305;2858;462;1;293.67
12154;5416;462;9;445.89
6371;7453;462;5;64.27
18445;8539;462;3;22.81
11222;8539;462;8;710.58
4273;11292;462;3;645.75
14616;11449;462;10;347.87
8753;7199;463;6;319.04
13223;7292;463;9;906.60
11186;9310;463;8;167.81
8976;9416;463;7;663.11
4738;10281;463;4;185.99
72;12274;463;1;730.52
17454;1064;464;2;16.25
1855;1064;464;2;975.54
11123;3379;464;8;87.90
8377;10781;464;6;879.76
9632;11243;464;7;930.08
19714;13878;464;4;31.40
7355;13878;464;5;43.67
3432;2073;465;3;642.81
11458;3116;465;8;614.86
10882;3252;465;8;785.44
18410;3599;465;3;22.58
4945;3599;465;4;582.54
8214;4946;465;6;607.80
714;8427;465;1;673.49
11106;11539;465;8;602.27
10861;14406;465;8;155.98
4879;1674;466;4;110.56
3385;3317;466;3;774.83
8394;3829;466;6;824.73
13541;4564;466;10;410.90
2870;8739;466;2;318.22
13500;9077;466;10;174.14
5322;9132;466;4;363.20
2915;9881;466;2;650.29
13728;12988;466;10;811.14
19316;13719;466;3;28.74
7032;13719;466;5;804.48
723;13872;466;1;280.20
9038;14425;466;7;824.93
6717;43;467;5;766.13
13724;2292;467;10;131.48
4653;2770;467;4;141.22
1353;5023;467;1;518.49
1921;6689;467;2;221.84
3042;10422;467;3;238.63
4834;11154;467;4;918.57
5938;597;468;4;700.36
69;1036;468;1;854.47
9421;1300;468;7;971.09
10433;2119;468;8;343.40
18819;2903;468;3;25.23
11280;2903;468;8;733.48
464;5129;468;1;927.30
18529;5752;468;3;23.38
14040;5752;468;10;366.80
13475;7771;468;10;677.51
8130;8232;468;6;543.56
12973;14136;468;9;497.70
18617;4328;469;3;23.93
6737;4328;469;5;275.04
9520;4860;469;7;142.11
14207;9376;469;10;958.13
19877;10154;469;4;32.48
14712;10154;469;10;684.33
10951;10789;469;8;614.31
17898;11617;469;2;19.22
12007;11617;469;9;989.01
19061;13002;469;3;26.94
6962;13002;469;5;346.11
12952;709;470;9;533.21
222;962;470;1;673.68
17283;2820;470;2;15.20
12457;2820;470;9;778.59
9506;3856;470;7;816.20
3474;6407;470;3;46.16
5613;6853;470;4;100.50
3440;8520;470;3;644.49
515;483;471;1;556.46
7276;12501;471;5;168.28
5445;13599;471;4;457.09
9845;973;472;7;903.60
2135;4413;472;2;627.39
19986;4661;472;4;33.13
11401;4661;472;8;913.57
13360;6296;472;9;418.81
11087;7596;472;8;527.63
2371;11207;472;2;267.58
10142;11369;472;7;79.72
13590;4075;473;10;86.05
3608;7812;473;3;654.84
18126;8329;473;3;20.65
6860;8329;473;5;716.92
831;9980;473;1;58.31
7866;11785;473;6;515.68
14932;13336;473;10;930.26
18971;14286;473;3;26.39
11473;14286;473;8;877.08
8797;2352;474;6;838.65
7140;3873;474;5;980.59
7869;6392;474;6;718.12
13157;7302;474;9;987.75
14797;8829;474;10;838.87
2967;10001;474;3;357.15
6625;10383;474;5;452.04
8499;13565;474;6;742.68
5991;3993;475;4;818.34
3745;5216;475;3;669.12
2734;9644;475;2;112.01
10442;11705;475;8;743.68
4374;12300;475;3;597.21
2078;12440;475;2;313.68
19169;13399;475;3;27.72
8972;13399;475;7;311.93
3853;14647;475;3;854.11
